Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
9526-BIHHD,Male,30,No,No,No,No,0,United States,California,San Jose,95127,37.375156,-121.795867,60620,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,69,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.7,29.7,0.0,0,0.0,29.7,1,Churned,Yes,74,3383,Dissatisfaction,Product dissatisfaction
4523-WXCEF,Female,21,Yes,No,Yes,No,0,United States,California,San Jose,95129,37.305622,-122.000887,37570,Q3,Yes,4,59,Offer B,Yes,9.23,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.1,6039.9,0.0,0,544.57,6584.469999999999,2,Churned,Yes,87,4160,Dissatisfaction,Service dissatisfaction
8364-TRMMK,Female,51,No,No,No,No,0,United States,California,San Jose,95132,37.424655,-121.74841,40568,Q3,No,0,3,Offer E,Yes,22.56,Yes,Yes,Cable,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,151.3,0.0,0,67.67999999999999,218.98,1,Churned,Yes,76,2876,Dissatisfaction,Lack of self-service on Website
3063-QFSZL,Female,37,No,No,No,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,No,0,1,Offer E,Yes,13.01,No,Yes,Cable,4,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.4,55.4,0.0,0,13.01,68.41,1,Churned,Yes,70,2294,Competitor,Competitor had better devices
9249-FXSCK,Female,20,Yes,No,No,No,0,United States,California,Acampo,95220,38.200231,-121.235034,6317,Q3,No,0,52,Offer B,Yes,33.69,Yes,Yes,Fiber Optic,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,111.25,5916.45,1.27,0,1751.88,7667.06,1,Churned,Yes,90,4861,Competitor,Competitor offered more data
5493-SDRDQ,Male,19,Yes,No,No,No,0,United States,California,Angels Camp,95222,38.071327,-120.632221,4264,Q3,No,0,2,Offer E,Yes,5.33,No,Yes,Cable,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,113.35,0.0,0,10.66,124.01,1,Churned,Yes,70,4235,Competitor,Competitor made better offer
0870-VEMYL,Female,34,No,No,No,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,Q3,No,0,5,Offer E,Yes,24.32,No,Yes,Cable,22,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,1,Churned,Yes,74,5435,Competitor,Competitor offered higher download speeds
3982-XWFZQ,Female,30,No,No,Yes,No,0,United States,California,Denair,95316,37.524721,-120.757977,5513,Q3,Yes,2,42,Offer B,Yes,10.79,Yes,Yes,Cable,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2203.65,28.49,0,453.1799999999999,2628.34,2,Churned,Yes,90,4873,Competitor,Competitor offered more data
2868-MZAGQ,Male,49,No,No,No,No,0,United States,California,Modesto,95354,37.639029,-120.964772,27135,Q3,No,0,1,Offer E,Yes,19.98,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,0.0,0,19.98,99.23,1,Churned,Yes,83,5533,Dissatisfaction,Service dissatisfaction
4847-QNOKA,Female,30,No,No,No,No,0,United States,California,Modesto,95355,37.672906,-120.946594,47613,Q3,No,0,1,Offer E,Yes,41.78,No,Yes,DSL,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.9,44.9,0.0,0,41.78,86.68,2,Churned,Yes,76,2632,Dissatisfaction,Lack of self-service on Website
8650-RHRKE,Male,27,Yes,No,No,No,0,United States,California,Oakdale,95361,37.785033,-120.776141,25384,Q3,No,0,4,Offer E,No,0.0,No,Yes,DSL,48,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.65,118.5,0.0,0,0.0,118.5,3,Churned,Yes,71,4207,Dissatisfaction,Limited range of services
0475-RIJEP,Male,47,No,No,No,No,0,United States,California,Pinecrest,95364,38.224869,-119.755729,235,Q3,No,0,43,Offer B,Yes,49.13,Yes,Yes,Fiber Optic,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.85,3365.85,0.0,0,2112.59,5478.4400000000005,1,Churned,Yes,91,5107,Price,Lack of affordable download/upload speed
1260-TTRXI,Male,64,No,No,No,No,0,United States,California,Planada,95365,37.329725,-120.306399,4150,Q3,No,0,4,Offer E,Yes,40.15,No,Yes,DSL,19,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,54.3,195.3,0.0,80,160.6,435.9,2,Churned,Yes,87,5834,Price,Long distance charges
4789-KWMXN,Male,42,No,No,Yes,No,0,United States,California,Tuolumne,95379,37.939768,-120.188002,3979,Q3,Yes,1,47,Offer B,Yes,19.02,Yes,Yes,Fiber Optic,17,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.85,5275.8,4.93,0,893.9399999999999,6164.8099999999995,1,Churned,Yes,90,3344,Price,Price too high
8111-RKSPX,Male,20,Yes,No,No,No,0,United States,California,Santa Rosa,95401,38.460517,-122.790335,36125,Q3,No,0,4,Offer E,Yes,29.98,Yes,Yes,Fiber Optic,71,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.2,305.55,0.0,0,119.92,425.47,2,Churned,Yes,89,5668,Dissatisfaction,Service dissatisfaction
1585-MQSSU,Male,36,No,No,No,No,0,United States,California,Santa Rosa,95404,38.526941,-122.709096,35057,Q3,No,0,17,Offer D,Yes,46.6,No,Yes,Cable,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,51.5,900.5,35.34,0,792.2,1657.36,1,Churned,Yes,94,5659,Dissatisfaction,Lack of self-service on Website
8559-CIZFV,Male,34,No,No,Yes,No,0,United States,California,Annapolis,95412,38.731055,-123.316553,747,Q3,Yes,1,21,Offer D,Yes,17.57,Yes,Yes,Cable,14,Yes,Yes,No,Yes,Yes,No,No,No,One Year,No,Mailed Check,77.5,1625.0,18.39,80,368.97,2055.58,2,Churned,Yes,74,5353,Other,Don't know
7547-EKNFS,Male,37,No,No,Yes,No,0,United States,California,Caspar,95420,39.361283,-123.784599,333,Q3,Yes,1,42,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3959.35,27.3,0,766.9200000000001,4698.969999999999,1,Churned,Yes,89,2075,Attitude,Attitude of service provider
4439-JMPMT,Female,38,No,No,Yes,No,0,United States,California,Comptche,95427,39.239818,-123.565432,371,Q3,Yes,1,5,Offer E,Yes,1.12,No,Yes,Fiber Optic,22,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.75,470.95,44.16,0,5.6000000000000005,432.39,1,Churned,Yes,71,3608,Attitude,Attitude of support person
2575-GFSOE,Female,25,Yes,No,Yes,No,0,United States,California,Graton,95444,38.434362,-122.86891,390,Q3,Yes,1,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.0,506.9,0.0,0,62.64999999999999,569.55,2,Churned,Yes,65,5672,Attitude,Attitude of service provider
2842-JTCCU,Male,27,Yes,No,No,No,0,United States,California,Hopland,95449,38.93706,-123.118111,1373,Q3,No,0,2,Offer E,Yes,29.69,No,Yes,Cable,52,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,46.05,80.35,0.0,10,59.38,149.73,3,Churned,Yes,72,4662,Attitude,Attitude of service provider
7153-OANIO,Male,48,No,No,No,No,0,United States,California,Mendocino,95460,39.305545,-123.743697,2229,Q3,No,0,1,Offer E,Yes,27.58,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,69.95,0.0,0,27.58,97.53,1,Churned,Yes,79,5066,Other,Moved
6521-YYTYI,Male,59,No,No,No,No,0,United States,California,Navarro,95463,39.182916,-123.552571,148,Q3,No,0,1,Offer E,Yes,7.99,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.3,93.3,0.0,0,7.99,101.29,3,Churned,Yes,65,2578,Other,Moved
8878-HMWBV,Male,47,No,No,No,No,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Q3,No,0,3,Offer E,Yes,40.79,No,Yes,DSL,29,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.15,169.05,0.0,10,122.37,301.42,1,Churned,Yes,68,5598,Competitor,Competitor had better devices
3751-KTZEL,Female,62,No,No,No,No,0,United States,California,Yorkville,95494,38.888351,-123.239647,335,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,35.05,35.05,0.0,0,0.0,35.05,1,Churned,Yes,89,3706,Competitor,Competitor offered higher download speeds
9053-JZFKV,Male,25,Yes,No,No,No,0,United States,California,Redway,95560,40.142256,-123.852927,1851,Q3,No,0,67,Offer A,Yes,33.88,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,116.2,7752.3,0.0,0,2269.96,10022.26,2,Churned,Yes,82,4495,Other,Don't know
2530-ENDWQ,Female,55,No,No,Yes,No,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,Q3,Yes,2,71,Offer A,Yes,40.52,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.7,6585.35,0.0,0,2876.92,9462.27,3,Churned,Yes,91,4296,Competitor,Competitor offered more data
7055-VKGDA,Male,31,No,No,No,No,0,United States,California,Clarksburg,95612,38.384648,-121.578701,1417,Q3,No,0,54,Offer B,Yes,49.98,No,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.4,5643.4,0.0,0,2698.9199999999996,8342.32,1,Churned,Yes,87,4406,Dissatisfaction,Product dissatisfaction
4558-FANTW,Female,30,No,No,Yes,No,0,United States,California,Fair Oaks,95628,38.652065,-121.25441,40750,Q3,Yes,1,17,Offer D,Yes,41.95,No,Yes,Fiber Optic,51,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.85,1574.45,0.0,0,713.1500000000001,2287.6000000000004,1,Churned,Yes,89,5643,Price,Lack of affordable download/upload speed
9330-IJWIO,Female,54,No,No,No,No,0,United States,California,Kirkwood,95646,38.631489,-120.015167,129,Q3,No,0,13,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1358.85,34.09,0,88.14,1412.9,1,Churned,Yes,69,2008,Price,Price too high
1842-EZJMK,Male,28,Yes,No,Yes,No,0,United States,California,Orangevale,95662,38.689174,-121.218435,32040,Q3,Yes,1,50,Offer B,Yes,34.14,Yes,Yes,Fiber Optic,69,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.7,5071.05,36.61,0,1707.0,6741.4400000000005,1,Churned,Yes,82,5897,Competitor,Competitor had better devices
8079-XRJRS,Male,39,No,No,Yes,No,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,Q3,Yes,5,65,Offer B,Yes,49.33,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.75,5769.6,18.72,0,3206.45,8957.33,1,Churned,Yes,72,6110,Dissatisfaction,Network reliability
2869-ADAWR,Female,41,No,No,No,No,0,United States,California,Sutter Creek,95685,38.432145,-120.77069,4610,Q3,No,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,2,Churned,Yes,90,4880,Dissatisfaction,Poor expertise of online support
9894-EZEWG,Female,31,No,No,No,No,0,United States,California,Walnut Grove,95690,38.240419,-121.587535,2344,Q3,No,0,1,Offer E,Yes,39.66,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,74.3,0.0,0,39.66,113.96,1,Churned,Yes,69,5996,Competitor,Competitor had better devices
7851-FLGGQ,Male,49,No,No,No,No,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,19,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0.0,0,0.0,44.65,1,Churned,Yes,66,3704,Competitor,Competitor had better devices
0637-UBJRP,Male,40,No,No,Yes,No,0,United States,California,Wilton,95693,38.392559,-121.225093,5889,Q3,Yes,5,13,Offer D,Yes,29.92,No,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96,1460.29,1,Churned,Yes,77,4745,Competitor,Competitor offered higher download speeds
0940-OUQEC,Male,54,No,No,No,No,0,United States,California,Winters,95694,38.578604,-122.024579,8406,Q3,No,0,10,Offer D,Yes,17.07,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.08,1,Churned,Yes,77,3492,Competitor,Competitor offered more data
0702-PGIBZ,Male,28,Yes,No,No,No,0,United States,California,Dutch Flat,95714,39.197215,-120.83679,350,Q3,No,0,4,Offer E,Yes,26.16,Yes,Yes,Fiber Optic,85,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,2,Churned,Yes,91,2777,Competitor,Competitor made better offer
3058-HJCUY,Male,36,No,No,Yes,No,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,Q3,Yes,1,41,Offer B,Yes,45.03,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.6,4213.35,2.93,0,1846.23,6056.65,1,Churned,Yes,84,2098,Competitor,Competitor had better devices
3259-FDWOY,Male,60,No,No,Yes,No,0,United States,California,Elk Grove,95758,38.35363,-121.44195,47065,Q3,Yes,3,71,Offer A,Yes,47.34,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.0,7723.7,0.0,0,3361.1400000000003,11084.84,3,Churned,Yes,81,4072,Competitor,Competitor offered higher download speeds
0807-ZABDG,Female,43,No,No,No,Yes,2,United States,California,Woodland,95776,38.694081,-121.694431,15022,Q3,No,0,3,Offer E,Yes,26.04,No,Yes,Cable,16,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0.0,0,78.12,232.77,1,Churned,Yes,90,4412,Competitor,Competitor offered higher download speeds
5748-RNCJT,Male,58,No,No,No,No,0,United States,California,Sacramento,95820,38.53508,-121.444144,37031,Q3,No,0,69,Offer A,Yes,26.88,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.5,7348.8,0.0,0,1854.72,9203.52,3,Churned,Yes,81,4859,Competitor,Competitor offered higher download speeds
6034-ZRYCV,Female,51,No,No,Yes,No,0,United States,California,Sacramento,95837,38.691607,-121.602284,264,Q3,Yes,1,72,Offer A,No,0.0,No,Yes,Cable,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.2,3937.45,0.0,0,0.0,3937.45,3,Churned,Yes,66,4481,Competitor,Competitor offered more data
3685-YLCMQ,Male,34,No,No,No,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,No,0,58,Offer B,Yes,41.14,Yes,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,104.65,6219.6,0.0,40,2386.12,8645.720000000001,2,Churned,Yes,66,5411,Dissatisfaction,Service dissatisfaction
7254-IQWOZ,Male,30,No,No,No,No,0,United States,California,Redding,96001,40.587919,-122.464732,31586,Q3,No,0,1,Offer E,Yes,28.7,No,Yes,Fiber Optic,69,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,28.7,98.35,1,Churned,Yes,67,5258,Dissatisfaction,Network reliability
0742-NXBGR,Female,64,No,No,No,No,0,United States,California,Adin,96006,41.171578,-120.913161,615,Q3,No,0,1,Offer E,Yes,33.41,No,Yes,Fiber Optic,28,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,0.0,0,33.41,115.71,1,Churned,Yes,71,4278,Competitor,Competitor had better devices
6110-OHIHY,Male,33,No,No,No,No,0,United States,California,Burney,96013,40.946785,-121.719489,4552,Q3,No,0,3,Offer E,Yes,49.76,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.25,267.6,0.0,10,149.28,426.88,2,Churned,Yes,89,4183,Competitor,Competitor offered higher download speeds
5889-LFOLL,Female,27,Yes,No,No,No,0,United States,California,Canby,96015,41.486953,-120.913975,417,Q3,No,0,13,Offer D,Yes,35.96,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1115.2,0.0,0,467.48,1582.68,1,Churned,Yes,77,2659,Competitor,Competitor offered more data
0220-EBGCE,Male,58,No,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,2,Offer E,Yes,14.14,No,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,167.3,0.0,0,28.28,195.58,1,Churned,Yes,67,3273,Competitor,Competitor made better offer
2754-VDLTR,Male,54,No,No,No,No,0,United States,California,Greenview,96037,41.528541,-122.955018,295,Q3,No,0,10,Offer D,Yes,35.63,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,0.0,0,356.3,1286.7,2,Churned,Yes,69,4922,Competitor,Competitor offered more data
7551-DACSP,Male,49,No,No,Yes,Yes,1,United States,California,Hat Creek,96040,40.789799,-121.474529,397,Q3,Yes,1,6,Offer E,Yes,1.86,No,Yes,DSL,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.3,324.25,0.0,0,11.16,335.41,2,Churned,Yes,91,3878,Competitor,Competitor made better offer
1444-VVSGW,Male,51,No,No,Yes,No,0,United States,California,Los Molinos,96055,40.059385,-122.091481,3756,Q3,Yes,1,70,Offer A,Yes,17.17,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,115.65,7968.85,0.0,10,1201.9,9180.75,2,Churned,Yes,91,5563,Dissatisfaction,Product dissatisfaction
5712-PTIWW,Male,46,No,No,No,No,0,United States,California,Mcarthur,96056,41.10831,-121.360362,1554,Q3,No,0,2,Offer E,Yes,16.14,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,152.45,0.0,0,32.28,184.73,2,Churned,Yes,91,3280,Dissatisfaction,Service dissatisfaction
3315-TOTBP,Male,29,Yes,No,No,No,0,United States,California,Mill Creek,96061,40.331975,-121.460674,78,Q3,No,0,15,Offer D,Yes,44.86,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,76.0,1130.85,0.0,0,672.9,1803.75,1,Churned,Yes,74,4938,Dissatisfaction,Lack of self-service on Website
1518-VOWAV,Female,31,No,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,9,Offer E,Yes,36.43,No,Yes,DSL,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,703.55,0.0,0,327.87,1031.42,1,Churned,Yes,90,5900,Competitor,Competitor made better offer
1309-BXVOQ,Male,27,Yes,No,Yes,No,0,United States,California,Old Station,96071,40.656287,-121.428965,182,Q3,Yes,1,21,Offer D,Yes,21.83,Yes,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.1,2249.95,0.0,0,458.4299999999999,2708.3799999999997,1,Churned,Yes,69,3584,Price,Long distance charges
2856-HYAPG,Female,62,No,No,No,No,0,United States,California,Platina,96076,40.367964,-122.937379,215,Q3,No,0,1,Offer E,Yes,12.4,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.65,68.65,0.0,0,12.4,81.05000000000001,2,Churned,Yes,91,3052,Price,Price too high
6906-ANDWJ,Male,39,No,No,Yes,No,0,United States,California,Vina,96092,39.955164,-122.018567,439,Q3,Yes,1,15,Offer D,Yes,34.63,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,1107.25,0.0,0,519.45,1626.7,2,Churned,Yes,90,2510,Dissatisfaction,Lack of self-service on Website
1031-IIDEO,Female,51,No,No,No,No,0,United States,California,Sierra City,96125,39.600599,-120.636358,348,Q3,No,0,1,Offer E,Yes,27.05,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.85,70.85,0.0,0,27.05,97.9,3,Churned,Yes,72,2874,Dissatisfaction,Network reliability
5832-XKAES,Male,56,No,No,No,No,0,United States,California,Sierraville,96126,39.559709,-120.345639,227,Q3,No,0,2,Offer E,Yes,37.72,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.8,134.7,0.0,0,75.44,210.14,1,Churned,Yes,74,2320,Other,Don't know
9210-IAHGH,Female,57,No,No,No,No,0,United States,California,Wendel,96136,40.345949,-120.081187,162,Q3,No,0,7,Offer E,Yes,23.35,No,Yes,DSL,6,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0.0,0,163.45000000000002,614.25,1,Churned,Yes,84,2248,Attitude,Attitude of support person
4592-IWTJI,Female,46,No,No,Yes,Yes,2,United States,California,Homewood,96141,39.117018,-120.212535,858,Q3,Yes,1,3,Offer E,No,0.0,No,Yes,Cable,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.7,91.7,0.0,0,0.0,91.7,1,Churned,Yes,84,2613,Attitude,Attitude of support person
4919-MOAVT,Male,53,No,No,No,No,0,United States,California,Pasadena,91103,34.167465,-118.165327,27891,Q3,No,0,3,Offer E,Yes,39.38,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,220.1,0.0,0,118.14,338.24,2,Churned,Yes,84,2421,Competitor,Competitor offered higher download speeds
8992-JQYUN,Male,40,No,No,Yes,No,0,United States,California,San Fernando,91340,34.286131,-118.435969,33389,Q3,Yes,1,1,Offer E,No,0.0,No,Yes,DSL,20,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,50.35,0.0,0,0.0,50.35,1,Churned,Yes,65,4526,Competitor,Competitor offered more data
2446-PLQVO,Male,32,No,No,No,No,0,United States,California,Santa Clarita,91350,34.502432,-118.41459,40077,Q3,No,0,1,Offer E,Yes,5.67,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0,5.67,75.97,2,Churned,Yes,78,4512,Other,Don't know
9451-LPGOO,Male,22,Yes,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,7,Offer E,Yes,30.61,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,620.35,0.0,0,214.27,834.62,2,Churned,Yes,66,3780,Competitor,Competitor made better offer
9940-HPQPG,Female,58,No,No,Yes,No,0,United States,California,North Hollywood,91601,34.1692,-118.372498,36625,Q3,Yes,1,9,Offer E,Yes,22.0,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.75,865.8,0.0,0,198.0,1063.8,1,Churned,Yes,91,4176,Price,Extra data charges
6618-RYATB,Female,56,No,No,No,No,0,United States,California,North Hollywood,91605,34.207295,-118.400022,57146,Q3,No,0,1,Offer E,Yes,5.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,79.55,0.0,0,5.1,84.64999999999999,2,Churned,Yes,93,5571,Price,Price too high
1195-OIYEJ,Male,54,No,No,No,No,0,United States,California,La Puente,91746,34.038983,-117.991372,30802,Q3,No,0,13,Offer D,Yes,5.43,No,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.1,1135.7,0.0,80,70.59,1286.29,2,Churned,Yes,78,5347,Attitude,Attitude of support person
2990-HWIML,Female,58,No,No,No,No,0,United States,California,Ontario,91764,34.074087,-117.605618,49474,Q3,No,0,6,Offer E,Yes,47.92,No,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,573.3,0.0,0,287.52,860.8199999999999,1,Churned,Yes,82,2898,Competitor,Competitor had better devices
7384-GHBPI,Male,61,No,No,Yes,No,0,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Q3,Yes,1,3,Offer E,No,0.0,No,Yes,Cable,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,99.75,0.0,0,0.0,99.75,2,Churned,Yes,83,2987,Attitude,Attitude of support person
7603-USHJS,Male,27,Yes,No,No,Yes,1,United States,California,San Gabriel,91775,34.114772,-118.089431,23444,Q3,No,0,12,Offer D,Yes,14.96,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.75,871.4,0.0,0,179.52,1050.92,3,Churned,Yes,78,2010,Attitude,Attitude of support person
